"País","Departamento","Ciudad o Municipio","Localidad","Departamento con código","Municipio con código","Comment","Comment User","Comment Date","Timestamp","Last Updated","Created By","Updated By","Entry Status","IP","ID","Key"
"Colombia","Cundinamarca","Macheta","No Aplica","CUNDINAMARCA - 15","MACHETA - 157","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","815","u4kdx"
"Colombia","Cundinamarca","Madrid","No Aplica","CUNDINAMARCA - 15","MADRID - 160","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","816","p1myg"
"Colombia","Cundinamarca","Manta","No Aplica","CUNDINAMARCA - 15","MANTA - 163","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","817","cy08j"
"Colombia","Cundinamarca","Medina","No Aplica","CUNDINAMARCA - 15","MEDINA - 166","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","818","co2cx"
"Colombia","Cundinamarca","Mosquera","No Aplica","CUNDINAMARCA - 15","MOSQUERA - 169","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","819","rv4pr"
"Colombia","Cundinamarca","Nariño","No Aplica","CUNDINAMARCA - 15","NARIÑO - 172","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","820","q3uu2"
"Colombia","Cundinamarca","Nemocon","No Aplica","CUNDINAMARCA - 15","NEMOCON - 175","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","821","4x9yb"
"Colombia","Cundinamarca","Nilo","No Aplica","CUNDINAMARCA - 15","NILO - 178","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","822","lla21"
"Colombia","Cundinamarca","Nimaima","No Aplica","CUNDINAMARCA - 15","NIMAIMA - 181","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","823","dazim"
"Colombia","Cundinamarca","Nocaima","No Aplica","CUNDINAMARCA - 15","NOCAIMA - 184","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","824","ov138"
"Colombia","Cundinamarca","Gutierrez","No Aplica","CUNDINAMARCA - 15","GUTIERREZ - 130","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","825","lnxjx"
"Colombia","Cundinamarca","Granada","Otros","CUNDINAMARCA - 15","GRANADA - 132","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","826","xaot"
"Colombia","Cundinamarca","Jerusalen","No Aplica","CUNDINAMARCA - 15","JERUSALEN - 133","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","827","p0pmg"
"Colombia","Cundinamarca","Pacho","Otros","CUNDINAMARCA - 15","PACHO - 190","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","828","zmchz"
"Colombia","Cundinamarca","Pacho","Corregimiento Pasuncha","CUNDINAMARCA - 15","PACHO - 190","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","829","7mb4k"
"Colombia","Cundinamarca","Paime","No Aplica","CUNDINAMARCA - 15","PAIME - 193","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","830","yl92o"
"Colombia","Cundinamarca","Pandi","No Aplica","CUNDINAMARCA - 15","PANDI - 196","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","831","5d1f6"
"Colombia","Cundinamarca","Paratebueno (La Naguaya)","No Aplica","CUNDINAMARCA - 15","PARATEBUENO (LA NAGUAYA) - 198","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","832","vhj4l"
"Colombia","Cundinamarca","Pasca","No Aplica","CUNDINAMARCA - 15","PASCA - 199","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","833","9g8sr"
"Colombia","Cundinamarca","Puerto Salgar","No Aplica","CUNDINAMARCA - 15","PUERTO SALGAR - 202","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","834","j4bj6"
"Colombia","Cundinamarca","Puli","No Aplica","CUNDINAMARCA - 15","PULI - 205","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","835","sdpxo"
"Colombia","Cundinamarca","Quebradanegra","No Aplica","CUNDINAMARCA - 15","QUEBRADANEGRA - 208","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","836","na8kh"
"Colombia","Cundinamarca","Quetame","No Aplica","CUNDINAMARCA - 15","QUETAME - 211","","","","2021-12-22 16:17:28","2022-04-02 16:01:17","danielb","","0","190.143.71.17","837","974ai"
"Colombia","Cundinamarca","Quipile","No Aplica","CUNDINAMARCA - 15","QUIPILE - 214","","","","2021-12-22 16:17:29","2022-04-02 16:01:17","danielb","","0","190.143.71.17","838","zt8z"
"Colombia","Cundinamarca","Apulo","No Aplica","CUNDINAMARCA - 15","APULO - 217","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","839","u2nr1"
"Colombia","Cundinamarca","Ricaurte","No Aplica","CUNDINAMARCA - 15","RICAURTE - 218","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","840","fjgt9"
"Colombia","Cundinamarca","San Antonio Del Tequendama","No Aplica","CUNDINAMARCA - 15","SAN ANTONIO DEL TEQUENDAMA - 220","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","841","dbvrq"
"Colombia","Cundinamarca","San Bernardo","No Aplica","CUNDINAMARCA - 15","SAN BERNARDO - 223","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","842","17wkg"
"Colombia","Cundinamarca","San Cayetano","No Aplica","CUNDINAMARCA - 15","SAN CAYETANO - 226","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","843","y4r60"
"Colombia","Cundinamarca","San Francisco","No Aplica","CUNDINAMARCA - 15","SAN FRANCISCO - 229","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","844","ft9ap"
"Colombia","Cundinamarca","San Juan De Rioseco","No Aplica","CUNDINAMARCA - 15","SAN JUAN DE RIOSECO - 232","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","845","xvydf"
"Colombia","Cundinamarca","Sasaima","No Aplica","CUNDINAMARCA - 15","SASAIMA - 235","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","846","72mkf"
"Colombia","Cundinamarca","Sesquile","No Aplica","CUNDINAMARCA - 15","SESQUILE - 238","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","847","8ieua"
"Colombia","Cundinamarca","Tausa","No Aplica","CUNDINAMARCA - 15","TAUSA - 274","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","848","4v80n"
"Colombia","Cundinamarca","Sibate","No Aplica","CUNDINAMARCA - 15","SIBATE - 239","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","849","t4qfn"
"Colombia","Cundinamarca","Silvania","No Aplica","CUNDINAMARCA - 15","SILVANIA - 241","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","850","bm9or"
"Colombia","Cundinamarca","Simijaca","No Aplica","CUNDINAMARCA - 15","SIMIJACA - 244","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","851","sr1g"
"Colombia","Cundinamarca","Soacha","Comuna 1","CUNDINAMARCA - 15","SOACHA - 247","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","852","iylpa"
"Colombia","Cundinamarca","Soacha","Comuna 2","CUNDINAMARCA - 15","SOACHA - 247","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","853","1ub8d"
"Colombia","Cundinamarca","Soacha","Comuna 3","CUNDINAMARCA - 15","SOACHA - 247","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","854","qpah0"
"Colombia","Cundinamarca","Soacha","Comuna 4","CUNDINAMARCA - 15","SOACHA - 247","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","855","l213r"
"Colombia","Cundinamarca","Soacha","Comuna 5","CUNDINAMARCA - 15","SOACHA - 247","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","856","8djgb"
"Colombia","Cundinamarca","Soacha","Comuna 6","CUNDINAMARCA - 15","SOACHA - 247","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","857","5ulvw"
"Colombia","Cundinamarca","Soacha","Otros","CUNDINAMARCA - 15","SOACHA - 247","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","858","ljoso"
"Colombia","Cundinamarca","Soacha","Corregimiento 1","CUNDINAMARCA - 15","SOACHA - 247","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","859","zh1im"
"Colombia","Cundinamarca","Soacha","Corregimiento 2","CUNDINAMARCA - 15","SOACHA - 247","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","860","f8ocn"
"Colombia","Cundinamarca","Sopo","No Aplica","CUNDINAMARCA - 15","SOPO - 250","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","861","ddwr"
"Colombia","Cundinamarca","Subachoque","No Aplica","CUNDINAMARCA - 15","SUBACHOQUE - 256","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","862","9nrd7"
"Colombia","Cundinamarca","Suesca","No Aplica","CUNDINAMARCA - 15","SUESCA - 259","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","863","ec8da"
"Colombia","Cundinamarca","Supata","No Aplica","CUNDINAMARCA - 15","SUPATA - 262","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","864","trat3"
"Colombia","Cundinamarca","Susa","No Aplica","CUNDINAMARCA - 15","SUSA - 265","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","865","e1klf"
"Colombia","Cundinamarca","Sutatausa","No Aplica","CUNDINAMARCA - 15","SUTATAUSA - 268","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","866","ibc0v"
"Colombia","Cundinamarca","Tabio","No Aplica","CUNDINAMARCA - 15","TABIO - 271","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","867","k5qe9"
"Colombia","Cundinamarca","Tena","No Aplica","CUNDINAMARCA - 15","TENA - 277","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","868","1pkzz"
"Colombia","Cundinamarca","Tenjo","No Aplica","CUNDINAMARCA - 15","TENJO - 280","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","869","r3ezo"
"Colombia","Cundinamarca","Tibacuy","No Aplica","CUNDINAMARCA - 15","TIBACUY - 283","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","870","kg3y4"
"Colombia","Cundinamarca","Tibirita","No Aplica","CUNDINAMARCA - 15","TIBIRITA - 286","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","871","wufvu"
"Colombia","Cundinamarca","Tocaima","No Aplica","CUNDINAMARCA - 15","TOCAIMA - 289","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","872","s91t1"
"Colombia","Cundinamarca","Tocancipa","No Aplica","CUNDINAMARCA - 15","TOCANCIPA - 292","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","873","vq442"
"Colombia","Cundinamarca","Topaipi","No Aplica","CUNDINAMARCA - 15","TOPAIPI - 295","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","874","o11zm"
"Colombia","Cundinamarca","Ubala","No Aplica","CUNDINAMARCA - 15","UBALA - 298","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","875","p8c98"
"Colombia","Cundinamarca","Ubaque","No Aplica","CUNDINAMARCA - 15","UBAQUE - 301","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","876","gmjo9"
"Colombia","Cundinamarca","Ubate","No Aplica","CUNDINAMARCA - 15","UBATE - 304","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","877","7i91b"
"Colombia","Cundinamarca","Une","No Aplica","CUNDINAMARCA - 15","UNE - 307","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","878","i5q3f"
"Colombia","Cundinamarca","Utica","No Aplica","CUNDINAMARCA - 15","UTICA - 316","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","879","qnrfo"
"Colombia","Cundinamarca","Venecia","No Aplica","CUNDINAMARCA - 15","VENECIA - 318","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","880","lwt21"
"Colombia","Cundinamarca","Vergara","No Aplica","CUNDINAMARCA - 15","VERGARA - 319","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","881","p9s90"
"Colombia","Cundinamarca","Viani","No Aplica","CUNDINAMARCA - 15","VIANI - 322","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","882","7pl86"
"Colombia","Cundinamarca","Villagomez","No Aplica","CUNDINAMARCA - 15","VILLAGOMEZ - 323","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","883","e8oen"
"Colombia","Cundinamarca","Villapinzon","No Aplica","CUNDINAMARCA - 15","VILLAPINZON - 325","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","884","rasuz"
"Colombia","Cundinamarca","Villeta","No Aplica","CUNDINAMARCA - 15","VILLETA - 328","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","885","icwzz"
"Colombia","Cundinamarca","Viota","No Aplica","CUNDINAMARCA - 15","VIOTA - 331","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","886","qiqxn"
"Colombia","Cundinamarca","Yacopi","Otros","CUNDINAMARCA - 15","YACOPI - 334","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","887","gn3mu"
"Colombia","Cundinamarca","Yacopi","Corregimiento Ibama","CUNDINAMARCA - 15","YACOPI - 334","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","888","1brb1"
"Colombia","Cundinamarca","Zipacon","No Aplica","CUNDINAMARCA - 15","ZIPACON - 337","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","889","7a686"
"Colombia","Cundinamarca","Zipaquira","Comuna 1","CUNDINAMARCA - 15","ZIPAQUIRA - 340","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","890","m5dqs"
"Colombia","Cundinamarca","Zipaquira","Comuna 2","CUNDINAMARCA - 15","ZIPAQUIRA - 340","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","891","ap9hu"
"Colombia","Cundinamarca","Zipaquira","Comuna 3","CUNDINAMARCA - 15","ZIPAQUIRA - 340","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","892","fk13v"
"Colombia","Cundinamarca","Zipaquira","Comuna 4","CUNDINAMARCA - 15","ZIPAQUIRA - 340","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","893","om84j"
"Colombia","Cundinamarca","Zipaquira","Comuna 5","CUNDINAMARCA - 15","ZIPAQUIRA - 340","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","894","utmum"
"Colombia","Cundinamarca","Zipaquira","Otros","CUNDINAMARCA - 15","ZIPAQUIRA - 340","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","895","4yg3"
"Colombia","Cundinamarca","Zipaquira","Corregimiento 1","CUNDINAMARCA - 15","ZIPAQUIRA - 340","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","896","e24or"
"Colombia","Cundinamarca","Zipaquira","Corregimiento 2","CUNDINAMARCA - 15","ZIPAQUIRA - 340","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","897","cs787"
"Colombia","Cundinamarca","Zipaquira","Corregimiento 3","CUNDINAMARCA - 15","ZIPAQUIRA - 340","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","898","i9gpl"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 1 Usaquen","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","899","rstv9"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 2 Chapinero","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","900","nz1b4"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 3 Santa Fe","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","901","846qn"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 4 San Cristobal","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","902","202sd"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 5 Usme","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","903","9gplo"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 6 Tunjuelito","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","904","svs8"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 7 Bosa","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","905","jvnzv"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 8 Kennedy","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2023-03-07 18:18:30","danielb","","0","190.143.71.17","906","i46ln"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 9 Fontibon","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","907","pgwh6"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 10 Engativa","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","908","2su9c"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 11 Suba","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","909","kq6mr"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 12 Barrios Unidos","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","910","o5d01"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 13 Teusaquillo","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","911","srs86"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 14 Martires","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:18","danielb","","0","190.143.71.17","912","f1u6n"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 15 Antonio Nariño","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:19","danielb","","0","190.143.71.17","913","wvnrt"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 16 Puente Aranda","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:19","danielb","","0","190.143.71.17","914","p72oa"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 17 Candelaria","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:19","danielb","","0","190.143.71.17","915","mbfxr"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 18 Rafael Uribe Urib","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:19","danielb","","0","190.143.71.17","916","zod36"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 19 Ciudad Bolivar","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:19","danielb","","0","190.143.71.17","917","dkjpm"
"Colombia","Bogota D.c.","Bogota. D.c.","Localidad 20 Sumapaz","BOGOTA D.C. - 16","BOGOTA. D.C. - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:19","danielb","","0","190.143.71.17","918","14xnp"
"Colombia","Choco","Quibdo","Comuna 1","CHOCO - 17","QUIBDO - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:19","danielb","","0","190.143.71.17","920","5e1ij"
"Colombia","Choco","Quibdo","Comuna 2","CHOCO - 17","QUIBDO - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:19","danielb","","0","190.143.71.17","921","aciv0"
"Colombia","Choco","Quibdo","Comuna 3","CHOCO - 17","QUIBDO - 1","","","","2021-12-22 16:17:29","2022-04-02 16:01:19","danielb","","0","190.143.71.17","922","ve96o"
